,HOG,label
11687,[0.1380771  0.38019148 0.13288475 ... 0.01496781 0.01844079 0.35336819],0
11688,[0.01072397 0.20367305 0.06227261 ... 0.23973993 0.08934208 0.08193441],0
11689,[0.04407571 0.1933336  0.17624064 ... 0.00697999 0.00480822 0.13687357],0
11690,[0.02627794 0.0549957  0.00879136 ... 0.01482225 0.00047923 0.04101261],0
11691,[0.01824236 0.04893169 0.02639469 ... 0.25220746 0.16789966 0.11802764],0
11692,[0.20579784 0.30041625 0.02399317 ... 0.21912106 0.12171406 0.03468502],0
11693,[0.24093882 0.22586298 0.13774424 ... 0.04198315 0.06477639 0.06299264],1
11694,[0.08202542 0.16095519 0.00816834 ... 0.07223031 0.05015691 0.1341409 ],1
11695,[0.19649334 0.19107466 0.00557279 ... 0.00636595 0.0079418  0.12233288],1
11696,[0.0649781  0.11075129 0.00286159 ... 0.11841774 0.04375311 0.07118388],0
11697,[0.1014573  0.35377268 0.0770438  ... 0.05852332 0.00776172 0.00098572],0
11698,[0.13458589 0.29109371 0.02970285 ... 0.04837335 0.01254726 0.02186505],0
11699,[0.05956358 0.07356555 0.124114   ... 0.03079883 0.01685832 0.00445537],0
11700,[0.         0.         0.         ... 0.1139271  0.01862725 0.        ],0
11701,[0.03939809 0.04588248 0.02868761 ... 0.18738536 0.09580903 0.02693533],0
11702,[0.311386   0.41667161 0.08154468 ... 0.04966488 0.02306326 0.03210222],0
11703,[0.2943714  0.20855211 0.03538548 ... 0.10205978 0.04323304 0.01869737],1
11704,[0.16761652 0.18029177 0.22988191 ... 0.07384349 0.00575658 0.00694686],0
11705,[0.02166403 0.0872651  0.01268608 ... 0.12159613 0.02798015 0.0348488 ],0
11706,[0.12607993 0.32732958 0.42828236 ... 0.09012719 0.05190462 0.03590562],0
11707,[0.14906905 0.12604099 0.14948158 ... 0.0051408  0.         0.01581181],0
11708,[0.11128098 0.14781559 0.07707853 ... 0.41344522 0.27287605 0.04807636],0
11709,[0.14457503 0.32304956 0.12884799 ... 0.         0.         0.07659913],1
11710,[0.19436421 0.27283874 0.1781701  ... 0.21350785 0.12831042 0.02070389],0
11711,[0.         0.02703513 0.         ... 0.05702402 0.01172655 0.00215568],0
11712,[0.0187644  0.1646368  0.05913623 ... 0.05716125 0.00793428 0.05651498],0
11713,[0.0143452  0.04436069 0.00457872 ... 0.04146856 0.01007218 0.4048046 ],0
11714,[0.05224762 0.68467294 0.03035915 ...        nan        nan        nan],0
11715,[0.00325932 0.04868547 0.01644057 ... 0.08016545 0.04178048 0.00891477],0
11716,[0.06268192 0.22595237 0.13919363 ... 0.03242232 0.00093329 0.00757124],0
11717,[       nan        nan        nan ... 0.11269506 0.00993339 0.        ],0
11718,[0.01318099 0.05139143 0.01103992 ... 0.29499042 0.10461375 0.028953  ],1
11719,[0.01096958 0.01720555 0.01261872 ... 0.28055671 0.25687921 0.01632334],1
11720,"[1.42065205e-01 5.60121576e-01 9.45639512e-02 ... 2.05298479e-03
 3.40869134e-04 1.57849382e-01]",0
11721,[0.19258607 0.20149397 0.12271588 ... 0.20834609 0.13568424 0.03957366],0
11722,[0.02605374 0.0804487  0.01276631 ... 0.24526377 0.07417759 0.0138301 ],0
11723,[0.0173847  0.02680919 0.0058399  ... 0.08694481 0.01283247 0.00227508],0
11724,[0.00754518 0.05909439 0.06993928 ... 0.07805802 0.07677044 0.03725209],0
11725,[0.00117259 0.00499436 0.07045382 ... 0.07306036 0.05864095 0.04897485],0
11726,[0.         0.30513864 0.02936637 ... 0.         0.         0.        ],0
11727,[0.09703684 0.21164586 0.01006565 ... 0.08316524 0.01090404 0.00073611],0
11728,[0.07649752 0.20471116 0.10439417 ... 0.03040542 0.00726526 0.02354709],0
11729,[0.         0.         0.         ... 0.07315183 0.01623189 0.0300546 ],0
11730,[0.14881609 0.23937222 0.17526782 ... 0.25363567 0.0241519  0.11799001],0
11731,[0.0265902  0.07287916 0.01869922 ... 0.02356533 0.00629853 0.        ],1
11732,[0.27959186 0.68184947 0.16673245 ... 0.17852657 0.02360904 0.04022565],0
11733,[0.02895171 0.49842439 0.09350133 ... 0.13102106 0.12869779 0.05835881],0
11734,[0.         0.01462938 0.03263616 ... 0.20984044 0.20463597 0.04880573],0
11735,[0.05425925 0.15878045 0.09781261 ... 0.02137151 0.01893656 0.35260652],0
11736,[0.06770103 0.12834099 0.09872621 ... 0.03362355 0.02353132 0.00481025],0
11737,[0.1511482  0.30210075 0.00583041 ... 0.01907607 0.00740647 0.02014971],1
11738,[0.02861007 0.11274926 0.03649071 ... 0.23184571 0.03568957 0.06197137],0
11739,[0.06277092 0.4912101  0.29732131 ... 0.08669921 0.06165632 0.00608359],0
11740,[0.01646564 0.27019157 0.03294593 ... 0.28176096 0.07547078 0.19876637],0
11741,[0.11571644 0.21304203 0.04498581 ... 0.03797246 0.0064619  0.00678897],0
11742,[0.19523225 0.50926434 0.14897231 ... 0.04464948 0.02311161 0.01410413],0
11743,[0.04770359 0.05506863 0.03118664 ... 0.10161718 0.068566   0.05139402],0
11744,[0.03103654 0.10497604 0.07715246 ... 0.01055961 0.00644648 0.00106419],1
11745,[0.0885759  0.19744411 0.2467423  ... 0.15001179 0.06828375 0.10854012],0
11746,[0.17830039 0.31264238 0.08949946 ... 0.01053318 0.00055347 0.        ],0
11747,[0.01589742 0.14177911 0.01197995 ... 0.01196477 0.         0.00617585],0
11748,[0.3164978  0.28952922 0.12083091 ... 0.09055721 0.05262813 0.09687032],0
11749,[0.35103239 0.44851182 0.10510413 ... 0.08375334 0.         0.0171022 ],0
11750,[0.         0.10552947 0.         ... 0.05020904 0.02908416 0.01562733],0
11751,[0.12294708 0.03975641 0.02687474 ... 0.13937717 0.01179104 0.01354944],0
11752,[0.36263449 0.28260601 0.07199743 ... 0.27756056 0.16489616 0.17471271],0
11753,[0.0893867  0.21271443 0.05339981 ... 0.0455202  0.04127574 0.10576254],0
11754,[0.01862291 0.08594711 0.01926209 ... 0.02051971 0.01131178 0.0444704 ],1
11755,[0.15882222 0.36497499 0.05770445 ... 0.0462906  0.01159256 0.03011642],0
11756,[0.03145983 0.1579608  0.02851949 ... 0.12107303 0.03917911 0.09828287],0
11757,[0.15568638 0.09988866 0.0507568  ... 0.08847281 0.02699633 0.02511718],0
11758,[0.02457772 0.18275675 0.14621118 ... 0.27816546 0.04523206 0.02317254],0
11759,[0.04579332 0.09517558 0.04194895 ... 0.07574566 0.02054626 0.        ],0
11760,[0.03635408 0.0701132  0.09620839 ... 0.00994557 0.00703561 0.0035603 ],0
11761,[0.         0.         0.         ... 0.05005355 0.03064796 0.01843413],0
11762,[0.00871282 0.0378274  0.00474252 ... 0.15044243 0.01747379 0.00647123],0
11763,[0.14180824 0.40277287 0.14034077 ... 0.13282123 0.00473028 0.00811445],0
11764,[0.14951278 0.27108297 0.10638757 ... 0.2557443  0.12192025 0.07071305],0
11765,[0.13938149 0.20804714 0.13237686 ... 0.04248913 0.00667538 0.0520383 ],0
11766,[0.07291069 0.0546271  0.0044061  ... 0.17794044 0.08046968 0.06665595],0
11767,[0.08581354 0.16233191 0.08478123 ... 0.39340733 0.34296119 0.0066834 ],1
11768,[0.26632439 0.65439782 0.0026038  ... 0.         0.         0.15269477],0
11769,[0.19331151 0.28762541 0.32128446 ... 0.23024003 0.0708524  0.04854461],0
11770,[0.15193345 0.19643762 0.00755111 ... 0.39687615 0.02393522 0.07623515],0
11771,[0.03193098 0.27115634 0.12483058 ... 0.11330831 0.08999409 0.04705562],1
11772,[0.34173273 0.54583885 0.16525383 ... 0.12161807 0.05351734 0.06164226],0
11773,[0.08742876 0.0819024  0.05576128 ... 0.00609655 0.00872547 0.00473115],0
11774,[0.00382233 0.087389   0.08224354 ... 0.02048723 0.08454065 0.13291361],0
11775,[0.04292097 0.27270724 0.33986831 ... 0.03055377 0.00322041 0.05435458],0
11776,[0.07326947 0.19490341 0.1233746  ... 0.13599763 0.06803532 0.12248431],0
11777,[0.         0.07713871 0.02067672 ... 0.00997948 0.00742287 0.00310168],0
11778,[0.         0.11855761 0.00697273 ... 0.12408417 0.07805741 0.01265103],0
11779,[0.01618557 0.08270428 0.03904746 ... 0.08848884 0.13173098 0.03382307],0
11780,[0.         0.38846595 0.01958301 ... 0.10238196 0.01944034 0.        ],0
11781,[0.0160163  0.09369479 0.07840077 ... 0.01017307 0.00950799 0.00301493],0
11782,[0.01028944 0.08608447 0.01246334 ... 0.41487731 0.30625242 0.03113734],0
11783,[0.00067014 0.00102468 0.00044398 ... 0.17622967 0.00943155 0.        ],0
11784,[0.03536497 0.26009438 0.08062107 ... 0.01441607 0.01020649 0.04361459],0
11785,[0.15495742 0.30526384 0.09744368 ... 0.04431075 0.00701306 0.16132763],0
11786,"[4.04315725e-02 1.11425186e-01 3.14840582e-02 ... 2.69991400e-05
 0.00000000e+00 2.15491944e-01]",0
11787,[0.22473379 0.22924493 0.02471813 ... 0.06034655 0.07939372 0.17332623],0
11788,[0.02051464 0.07155022 0.02733139 ... 0.         0.         0.        ],1
11789,[0.00535668 0.10536241 0.07644601 ... 0.17998844 0.05879811 0.00563914],0
11790,[0.20796559 0.40096275 0.00441009 ... 0.21769102 0.03627304 0.0425644 ],0
11791,[0.26509289 0.25584829 0.11071341 ... 0.01370694 0.01181879 0.0026294 ],0
11792,[0.10317609 0.18234213 0.08723732 ... 0.10720879 0.06859046 0.1209679 ],0
11793,[0.3260357  0.35204444 0.0096198  ... 0.13447181 0.10986588 0.        ],1
11794,[0.1834332  0.09270482 0.13840386 ... 0.03313876 0.01267044 0.04316835],0
11795,[0.09418115 0.17243973 0.09954915 ... 0.21420855 0.06243171 0.0403381 ],1
11796,[0.13400602 0.3673099  0.19262747 ... 0.05354541 0.00855567 0.0037828 ],0
11797,[0.01896768 0.07746667 0.03742994 ... 0.05899508 0.00576654 0.0253728 ],0
11798,[0.13231902 0.31295047 0.07056356 ... 0.1040713  0.011269   0.        ],0
11799,[0.10160281 0.28033437 0.16675397 ... 0.0380011  0.00842343 0.07125792],0
11800,[0.0577148  0.20939203 0.110097   ... 0.07969111 0.04434263 0.07394909],0
11801,[0.15421874 0.29392762 0.1960973  ... 0.13374555 0.03968157 0.05965158],0
11802,[0.05474374 0.07227113 0.05879873 ... 0.11122317 0.03047819 0.06568361],0
11803,"[2.85855317e-01 4.95874427e-01 7.03835091e-02 ... 2.99591832e-04
 0.00000000e+00 0.00000000e+00]",0
11804,[0.11120054 0.16374301 0.0982045  ... 0.01053821 0.00137334 0.00432626],0
11805,[0.11323829 0.26794926 0.12368039 ... 0.06885577 0.05653709 0.02082431],0
11806,[0.24284439 0.1088299  0.01302071 ... 0.2468225  0.14286986 0.00872461],1
11807,[       nan        nan        nan ... 0.01391742 0.02414954 0.00453865],0
11808,"[1.10162097e-02 4.14967926e-02 3.16235663e-05 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",0
11809,[0.0943801  0.03361032 0.05820633 ... 0.35571794 0.04258253 0.01870941],1
11810,[0.19275937 0.25923071 0.24260436 ... 0.17483686 0.00528349 0.        ],1
11811,[0.05758809 0.14697713 0.16301402 ... 0.02090444 0.00554768 0.04839043],0
11812,[0.         0.43633824 0.0575623  ... 0.03222257 0.01335718 0.04214915],0
11813,[       nan        nan        nan ... 0.28425073 0.11497035 0.00308722],0
11814,[0.13207436 0.14154611 0.15997667 ... 0.39764487 0.04305077 0.02595102],0
11815,[0.24527387 0.54710583 0.16499087 ... 0.09485172 0.07113966 0.17779719],0
11816,[0.         0.40080636 0.13063493 ... 0.04576926 0.03152233 0.00495036],0
11817,[0.0129422  0.05476091 0.00429614 ... 0.01579625 0.00798427 0.06279634],0
11818,[       nan        nan        nan ... 0.01556505 0.01133382 0.01498197],0
11819,[0.         0.         0.         ... 0.07961638 0.06389098 0.00492175],0
11820,[0.06928221 0.3756466  0.12192265 ... 0.03230737 0.01618197 0.01831056],0
11821,[0.13713846 0.25309541 0.13711163 ... 0.2570875  0.2843779  0.        ],0
11822,[0.1893312  0.18514676 0.02282432 ... 0.13211767 0.01371378 0.01528689],0
11823,[0.09384533 0.21818519 0.08114752 ... 0.03809433 0.01436104 0.07112052],0
11824,[0.04935945 0.11495189 0.06599694 ... 0.00306851 0.00102023 0.        ],0
11825,[0.08956855 0.18759049 0.19608366 ... 0.24800301 0.12071087 0.05000878],1
11826,[0.02978875 0.04554763 0.02465774 ... 0.09815084 0.0280599  0.01877422],0
11827,[0.03224453 0.04105484 0.         ... 0.06073042 0.03964139 0.0231594 ],0
11828,[0.00526646 0.01873861 0.00065267 ... 0.01296591 0.02749148 0.27496302],0
11829,[0.06030041 0.21134379 0.10885593 ... 0.14856884 0.10810165 0.19091079],0
11830,[0.08013144 0.15622939 0.08236111 ... 0.09600677 0.07079453 0.05325544],0
11831,[0.0265311  0.13940311 0.03688652 ... 0.13775895 0.02902447 0.04503097],0
11832,[0.18462928 0.39312447 0.12596312 ... 0.12072849 0.02303606 0.02641697],0
11833,[0.0214247  0.07346703 0.02970813 ... 0.1288376  0.00553106 0.        ],0
11834,[0.00748469 0.02884546 0.02937186 ... 0.         0.         0.0171055 ],0
11835,[0.13892633 0.51427497 0.16958013 ... 0.49125556 0.18840807 0.06420698],0
11836,[0.22526392 0.21824687 0.07315496 ... 0.0320418  0.02797497 0.01584848],1
11837,[0.         0.0537416  0.0075857  ... 0.13186775 0.10361037 0.04746145],0
11838,[0.04293069 0.27846889 0.1574777  ... 0.05709824 0.00591332 0.00400377],0
11839,[0.22622119 0.22803486 0.21140201 ... 0.12210586 0.0935592  0.0382122 ],0
11840,[0.00876442 0.01735382 0.0372771  ... 0.21970811 0.12015464 0.00139087],0
11841,[0.01306261 0.1855826  0.04002894 ... 0.13831417 0.09326717 0.05212458],0
11842,[0.0690532  0.12053563 0.033224   ... 0.10095078 0.09186219 0.01394186],0
11843,[0.29906896 0.45731408 0.16225377 ... 0.06147757 0.0041658  0.00645378],0
11844,[0.00879546 0.02225559 0.01283736 ... 0.09611165 0.01502368 0.00426107],0
11845,[0.1219397  0.08023357 0.04559581 ... 0.05433902 0.04081056 0.04672748],1
11846,[0.24976389 0.1988101  0.06673345 ... 0.28675368 0.1006985  0.06114237],0
11847,[0.02373141 0.01422495 0.02036525 ... 0.00671181 0.00166757 0.00014619],0
11848,[0.06152859 0.17415833 0.11610474 ... 0.08451446 0.01942348 0.02647362],1
11849,[0.         0.01143909 0.0010662  ... 0.02943702 0.00503719 0.03611566],0
11850,[0.00234799 0.03097422 0.04091164 ... 0.08688213 0.02966821 0.00850328],0
11851,[0.08521967 0.33163584 0.16350716 ... 0.04180909 0.01784921 0.05273764],0
11852,[0.22443012 0.19085654 0.02527397 ... 0.03943328 0.00382452 0.        ],1
11853,[0.04134139 0.23907678 0.30207643 ... 0.21533618 0.06364944 0.00405367],0
11854,[0.31200901 0.30582115 0.12800202 ... 0.02656247 0.06388142 0.0654548 ],0
11855,[0.09619084 0.13396766 0.02889128 ... 0.04858638 0.02413221 0.06364361],0
11856,[0.07697224 0.08916795 0.0515591  ... 0.06177729 0.02005597 0.01090775],0
11857,[0.03323251 0.04177033 0.03548713 ... 0.07287006 0.0938706  0.04581319],1
11858,[0.29645989 0.37799856 0.065684   ... 0.17574952 0.18096869 0.15099507],0
11859,[0.02642393 0.06671581 0.06955735 ... 0.19198133 0.04529972 0.02658109],0
11860,[0.0257675  0.03615878 0.04037578 ... 0.18522814 0.00725541 0.00127824],0
11861,[0.         0.3702962  0.02456238 ... 0.08427481 0.05662068 0.        ],0
11862,[0.04878599 0.06578197 0.0196402  ... 0.03968533 0.01842811 0.01721736],0
11863,[0.30875819 0.47536012 0.13671337 ... 0.20135689 0.03865163 0.01014236],0
11864,[0.19289786 0.23170299 0.10591192 ... 0.17935717 0.0080476  0.17200004],0
11865,[0.19181529 0.38373544 0.31692428 ... 0.09657481 0.07391014 0.01108994],0
11866,[0.0560733  0.12106329 0.05893521 ... 0.01812702 0.01197839 0.07896353],1
11867,[0.01650977 0.09971879 0.00852797 ... 0.02883762 0.01130166 0.10709063],0
11868,[0.12175269 0.19130584 0.07178947 ... 0.01895091 0.0092585  0.01091721],1
11869,[0.31994472 0.34857294 0.09355026 ... 0.02768147 0.01584046 0.04334964],0
11870,[0.         0.         0.         ... 0.17624659 0.1312443  0.05674408],0
11871,[0.15412685 0.40070733 0.08697731 ... 0.00262109 0.02204121 0.        ],0
11872,[0.00024309 0.07305402 0.03919882 ... 0.09166175 0.02365966 0.08464553],0
11873,[0.01585468 0.0275894  0.01810425 ... 0.02922891 0.01097276 0.03310737],0
11874,[0.09191109 0.25780672 0.10044374 ... 0.21131086 0.09742528 0.16570028],0
11875,[0.23928713 0.37436366 0.17510042 ... 0.07180641 0.04479875 0.05994803],0
11876,[0.01465138 0.03185626 0.03716638 ... 0.02687231 0.04768605 0.        ],0
11877,[0.04122899 0.12852359 0.17079191 ... 0.19619813 0.17352631 0.0966886 ],0
11878,[0.14372614 0.32689343 0.13072351 ... 0.02079113 0.01188071 0.00392193],0
11879,[0.09079104 0.30186391 0.24600004 ... 0.03013419 0.03443332 0.02422106],0
11880,[0.16892167 0.14870686 0.10135372 ... 0.063219   0.04944279 0.07958847],0
11881,[0.0353714  0.16122885 0.0498551  ... 0.1702819  0.12182854 0.00845362],0
11882,[0.01341773 0.03223057 0.03376044 ... 0.14718942 0.03895888 0.        ],0
11883,[0.02516509 0.027191   0.04236549 ... 0.02606876 0.         0.        ],0
11884,[0.12480209 0.2079012  0.06732927 ... 0.07844176 0.05091879 0.00714935],0
11885,[0.15852497 0.26795639 0.16307767 ... 0.13601864 0.05720095 0.01336507],1
11886,[0.15049086 0.53123999 0.0010021  ... 0.0864818  0.00514027 0.00458598],0
11887,[0.07384685 0.09179068 0.03680596 ... 0.         0.         0.05729306],1
11888,[0.18850096 0.54393691 0.0355882  ... 0.0841237  0.07305927 0.00301237],1
11889,[0.21919563 0.28441629 0.03817521 ... 0.00890423 0.00587751 0.14816754],0
11890,[0.05433514 0.11965662 0.07792683 ... 0.11003568 0.12787994 0.01511224],1
11891,[0.28315694 0.60649591 0.22530678 ... 0.05966552 0.04437777 0.0194723 ],1
11892,[0.05109823 0.16511889 0.11061997 ... 0.14512222 0.         0.00220035],0
11893,[0.0388031  0.09656101 0.08160947 ... 0.0562394  0.0038744  0.00431926],0
11894,[0.02370277 0.02632379 0.06006622 ... 0.04027929 0.0206499  0.02713361],0
11895,[0.22618877 0.0838106  0.04570167 ... 0.16383933 0.07743403 0.03175461],0
11896,[0.06605204 0.08694116 0.08671504 ... 0.3884787  0.03243025 0.02969972],0
11897,[0.04747873 0.09484612 0.03768024 ... 0.08145646 0.05592446 0.04227247],0
11898,[0.16962475 0.2372916  0.08411051 ... 0.15136128 0.11785987 0.07072757],0
11899,[0.14215203 0.36750053 0.17834033 ... 0.32281297 0.15054339 0.00759154],0
11900,[0.06895052 0.04486544 0.0325919  ... 0.03812229 0.02415194 0.02650399],0
11901,[0.01756128 0.07422641 0.08312414 ... 0.         0.         0.        ],1
11902,[0.06096983 0.02913103 0.00720254 ... 0.0896416  0.07010467 0.05027344],1
11903,[0.07559259 0.19343404 0.03782528 ... 0.04781083 0.00791633 0.00838557],0
11904,[0.         0.03398737 0.00824324 ... 0.00222795 0.00036342 0.        ],0
11905,[0.         0.03160316 0.         ... 0.12892597 0.01991487 0.02040518],0
11906,[0.16916901 0.23760886 0.0194478  ... 0.05611906 0.04335843 0.04111751],1
11907,[       nan        nan        nan ... 0.3198025  0.24755627 0.07951917],0
11908,[0.08676947 0.25744005 0.20246584 ... 0.11354576 0.00699268 0.0228877 ],1
11909,[0.02034894 0.13086617 0.1765308  ... 0.14326492 0.06563497 0.00463336],1
11910,[0.1102708  0.2192503  0.14728526 ... 0.0698107  0.05546697 0.13457972],0
11911,[0.02265206 0.07131267 0.04907263 ... 0.1657144  0.09484431 0.06868732],0
11912,[0.00982656 0.02438489 0.0292609  ... 0.0853833  0.07539882 0.06085905],0
11913,[0.06441314 0.10372806 0.09509329 ... 0.1123588  0.03987633 0.10253561],0
11914,[0.21156236 0.15727483 0.03972558 ... 0.05386774 0.02725186 0.03700486],1
11915,[0.14196797 0.28158878 0.14626739 ... 0.08621737 0.05363109 0.0451502 ],0
11916,[0.         0.00136139 0.00096081 ... 0.05204675 0.01413097 0.04454148],0
11917,[0.25874133 0.415946   0.07790045 ... 0.08770868 0.14219179 0.07931649],1
11918,[0.01800949 0.03303189 0.01392653 ... 0.01995179 0.0047375  0.00388809],0
11919,[0.23045669 0.58695782 0.27319355 ... 0.07600719 0.02389769 0.05721771],1
11920,[0.14339387 0.25264616 0.0898219  ... 0.07648759 0.00036799 0.00388115],0
11921,[0.00679668 0.01103328 0.00570378 ... 0.0955523  0.01641567 0.00306675],1
11922,[0.25390514 0.32998084 0.12689051 ... 0.02678023 0.05211709 0.00393013],0
11923,[0.1010382  0.08341536 0.04590026 ... 0.21658214 0.14381768 0.10003782],0
11924,[0.32961899 0.24065082 0.09037456 ... 0.409176   0.2364511  0.09044963],1
11925,[0.00118427 0.99749947 0.01175197 ... 0.04706513 0.00985882 0.01741889],0
11926,[0.07271686 0.28048718 0.08255278 ... 0.25998379 0.13073085 0.00028665],1
11927,[0.02579098 0.21484582 0.2063752  ... 0.01644565 0.         0.        ],0
11928,[0.03286403 0.06953312 0.00946626 ... 0.06619738 0.05068587 0.02483869],0
11929,[0.         0.         0.         ... 0.00330129 0.         0.00351864],0
11930,[0.02185701 0.19547707 0.14613537 ... 0.03504119 0.02886241 0.07115492],0
11931,[0.05208363 0.45748288 0.01514671 ... 0.         0.         0.03475581],1
